"id","property_code","property_name","property_name_cn","attributes","category_code","crowd_stat","category_type","property_type","serial_number","create_user","create_time","modify_user","modify_time","del_stat","version_no","identify_type"
"1880","10a5220400b00000","region_region_bear_id","编号",,"1095220400000005",NULL,"1","1","999","test_user","2024-04-21 23:32:15","admin","2025-02-13 13:38:44","0","0",NULL
"1882","10a5230100800009","tesa","sadf","sdfa","109523010000000a",NULL,NULL,"0","999","admin","2024-04-23 08:31:26","admin","2024-04-23 08:31:26","1","0",NULL
"1883","10a5240100900000","start_time","物品出现时间",,"109524010000000b",NULL,NULL,"0","999","admin","2024-04-23 08:47:58","admin","2024-04-23 08:47:58","1","0",NULL
"1884","10a5440500a00008","object_object_perception_id","编号",,"1095440500000003",NULL,"1","1","999","test_user","2024-04-23 09:02:13","admin","2025-02-13 13:38:44","0","0",NULL
"1885","10a5550300b00009","type","管辖类型","税务稽查、消防排查、环卫检查","1095550300000001",NULL,NULL,"0","999","test_user","2024-04-23 11:32:55","admin","2024-04-23 11:33:32","0","0",NULL
"1886","10a5110a0010000a","user_user_kinship_id","编号",,"1095110a00000006",NULL,"1","1","999","admin","2024-04-23 11:42:31","admin","2025-02-13 13:38:44","0","0",NULL
"1887","10a5110a00200000","type","亲属类型","直系血亲, 旁系血亲, 夫妻, 姻亲, 收养子女","1095110a00000006",NULL,NULL,"0","999","test_user","2024-04-23 11:43:33","admin","2024-04-23 11:47:29","0","0",NULL
"1888","10a5110a00300003","appellation","称谓","父亲, 母亲, 儿子, 女儿, 祖父/外祖父, 祖母/外祖母, 哥哥/弟弟, 姐姐/妹妹, 孙子/外孙子, 孙女/外孙女, 叔伯/舅舅, 姑父/姨父, 堂/表兄弟, 堂/表姐妹, 侄子/外甥, 侄女/外甥女, 丈夫, 妻子, 前妻, 前夫, 丈夫, 妻子, 岳父/公公, 岳母/婆婆, 嫂子/弟媳, 姐夫/妹夫, 女婿, 儿媳, 婶婶/舅妈, 婶婶/舅妈, 继父, 继母, 继子, 继女, 养父/养母, 养子/养女","1095110a00000006",NULL,NULL,"0","999","test_user","2024-04-23 11:46:03","admin","2024-04-23 11:53:14","0","0",NULL
"1889","10a5110a00400006","start_time","亲属关系建立时间",,"1095110a00000006",NULL,NULL,"0","999","test_user","2024-04-23 11:54:36","admin","2024-04-23 11:55:02","1","0",NULL
"1890","10a5110a00500009","end_time","亲属关系消失时间",,"1095110a00000006",NULL,NULL,"0","999","admin","2024-04-23 11:54:56","admin","2024-04-23 11:54:56","1","0",NULL
"1891","10a5110a0060000c","duration","持续时长",,"1095110a00000006",NULL,NULL,"0","999","admin","2024-04-23 11:55:28","test_user","2024-04-23 11:55:28","0","0",NULL
"1892","10a5110a00700002","does_it_exist","关系有无",,"1095110a00000006",NULL,NULL,"0","999","test_user","2024-04-23 11:55:47","admin","2024-05-22 10:34:09","0","0",NULL
"1893","10a5110000100006","friend","朋友",,"1095110000000002",NULL,NULL,"0","999","admin","2024-04-23 12:07:43","admin","2024-04-23 12:07:43","1","0",NULL
"1894","10a5110b00100000","user_user_friend_id","编号",,"1095110b00000009",NULL,"1","0","999","admin","2024-04-23 12:09:30","admin","2025-02-13 13:38:44","0","0",NULL
"1895","10a5110b00200003","type","朋友类型","情侣，同学，同事","1095110b00000009",NULL,NULL,"0","999","admin","2024-04-23 12:10:46","test_user","2024-04-23 12:10:46","0","0",NULL
"1896","10a5110b00300006","appellation","称谓",,"1095110b00000009",NULL,NULL,"0","999","admin","2024-04-23 12:10:59","test_user","2024-04-23 12:10:59","0","0",NULL
"1897","10a5110b00400009","start_time","建立关系时间",,"1095110b00000009",NULL,NULL,"0","999","test_user","2024-04-23 12:11:27","admin","2024-04-23 12:12:19","1","0",NULL
"1898","10a5110b0050000c","end_time","关系结束时间",,"1095110b00000009",NULL,NULL,"0","999","test_user","2024-04-23 12:11:43","admin","2024-04-23 12:14:03","1","0",NULL
"1899","10a5110b00600002","duration","持续时长",,"1095110b00000009",NULL,NULL,"0","999","admin","2024-04-23 12:11:52","test_user","2024-04-23 12:11:52","0","0",NULL
"1900","10a5110b00700005","does_it_exist","关系有无",,"1095110b00000009",NULL,NULL,"0","999","test_user","2024-04-23 12:12:03","admin","2024-05-22 10:34:02","0","0",NULL
"1901","10a5140b00100003","user_object_transfer_id","编号",,"1095140b0000000c",NULL,"1","1","999","test_user","2024-04-23 12:27:12","admin","2025-02-13 13:38:44","0","0",NULL
"1902","10a5140b00200006","type","出让类型","抵押, 出让, 捐赠","1095140b0000000c",NULL,NULL,"0","999","test_user","2024-04-23 12:27:22","admin","2024-04-23 12:44:14","0","0",NULL
"1903","10a5140b00300009","motivation","出让原因","变现需求, 福利捐赠, 废弃处理","1095140b0000000c",NULL,NULL,"0","999","test_user","2024-04-23 12:28:21","admin","2024-04-23 12:44:18","0","0",NULL
"1904","10a5140b0040000c","mode","出让方式","拍卖, 招标, 挂牌","1095140b0000000c",NULL,NULL,"0","999","test_user","2024-04-23 12:28:38","admin","2024-04-23 12:44:22","0","0",NULL
"1905","10a5140b00500002","result","出让结果","现金收入, 荣誉奖励","1095140b0000000c",NULL,NULL,"0","999","test_user","2024-04-23 12:29:06","admin","2024-04-23 12:44:25","0","0",NULL
"1906","10a5140b00600005","cost","出让成本",,"1095140b0000000c",NULL,NULL,"0","999","test_user","2024-04-23 12:29:23","admin","2024-04-23 12:44:29","0","0",NULL
"1907","10a5140b00700008","tpye_of_right","权利类型","所有权、使用权","1095140b0000000c",NULL,NULL,"0","999","admin","2024-04-23 12:29:55","test_user","2024-04-23 12:29:55","0","0",NULL
"1908","10a5140b0080000b","state","当前状态","意向购买、合同签订、权属登记、实物交割、合约到期","1095140b0000000c",NULL,NULL,"0","999","test_user","2024-04-23 12:30:48","admin","2024-05-18 15:17:40","0","0",NULL
"1909","10a5140b00900001","start_time","签订时间",,"1095140b0000000c",NULL,NULL,"0","999","test_user","2024-04-23 12:31:06","admin","2024-04-28 13:06:29","0","0",NULL
"1910","10a5140b00a00004","end_time","到期时间",,"1095140b0000000c",NULL,NULL,"0","999","test_user","2024-04-23 12:31:20","admin","2024-04-28 13:06:33","0","0",NULL
"1911","10a5140b00b00007","duration","合约期限",,"1095140b0000000c",NULL,NULL,"0","999","admin","2024-04-23 12:32:36","test_user","2024-04-23 12:32:36","0","0",NULL
"1912","10a5140b00c0000a","evaluation","结果评估","合法, 违法","1095140b0000000c",NULL,NULL,"0","999","admin","2024-04-23 12:33:23","test_user","2024-04-23 12:33:23","0","0",NULL
"1913","10a5120a0010000b","user_region_transfer_id","编号",,"1095120a00000007",NULL,"1","1","999","admin","2024-04-23 12:40:15","admin","2025-02-13 13:38:44","0","0",NULL
"1914","10a5120a00200001","type","出让类型","抵押, 出让, 捐赠","1095120a00000007",NULL,NULL,"0","999","test_user","2024-04-23 12:40:34","admin","2024-04-23 12:41:40","0","0",NULL
"1915","10a5120a00300004","motivation","出让原因","变现需求, 福利捐赠, 废弃处理","1095120a00000007",NULL,NULL,"0","999","test_user","2024-04-23 12:40:52","admin","2024-04-23 12:41:51","0","0",NULL
"1916","10a5120a00400007","mode","出让方式","拍卖, 招标, 挂牌","1095120a00000007",NULL,NULL,"0","999","test_user","2024-04-23 12:41:10","admin","2024-04-23 12:41:56","0","0",NULL
"1917","10a5120a0050000a","result","出让结果","现金收入, 荣誉奖励","1095120a00000007",NULL,NULL,"0","999","test_user","2024-04-23 12:41:22","admin","2024-04-23 12:42:00","0","0",NULL
"1918","10a5120a00600000","cost","出让成本",,"1095120a00000007",NULL,NULL,"0","999","admin","2024-04-23 12:42:14","test_user","2024-04-23 12:42:14","0","0",NULL
"1919","10a5120a00700003","tpye_of_right","权利类型","所有权、使用权","1095120a00000007",NULL,NULL,"0","999","admin","2024-04-23 12:42:29","test_user","2024-04-23 12:42:29","0","0",NULL
"1920","10a5120a00800006","state","当前状态","合同签订、权属登记、实物交割、合约到期","1095120a00000007",NULL,NULL,"0","999","admin","2024-04-23 12:42:55","test_user","2024-04-23 12:42:55","0","0",NULL
"1921","10a5120a00900009","evaluation","结果评估","合法, 违法","1095120a00000007",NULL,NULL,"0","999","admin","2024-04-23 12:43:11","test_user","2024-04-23 12:43:11","0","0",NULL
"1922","10a5120a00a0000c","start_time","签订时间",,"1095120a00000007",NULL,NULL,"0","999","test_user","2024-04-23 12:43:25","admin","2024-04-28 13:06:15","0","0",NULL
"1923","10a5120a00b00002","frequency","管辖指导频次","每月一次, 每周一次, 不定时间","1095550300000001",NULL,NULL,"0","999","test_user","2024-04-23 12:43:40","admin","2024-04-28 13:06:19","0","0",NULL
"1924","10a5120a00c00005","duration","合约期限",,"1095120a00000007",NULL,NULL,"0","999","admin","2024-04-23 12:43:49","test_user","2024-04-23 12:43:49","0","0",NULL
"1925","10a5110c00100003","user_user_trade_id","编号",,"1095110c0000000c",NULL,"1","1","999","admin","2024-04-23 12:45:09","admin","2025-02-13 13:38:44","0","0",NULL
"1926","10a5110c00200006","type","交易类型",,"1095110c0000000c",NULL,NULL,"0","999","admin","2024-04-23 12:45:20","test_user","2024-04-23 12:45:20","0","0",NULL
"1927","10a5110c00300009","motivation","交易原因",,"1095110c0000000c",NULL,NULL,"0","999","admin","2024-04-23 12:45:29","test_user","2024-04-23 12:45:29","0","0",NULL
"1928","10a5110c0040000c","mode","交易方式","线上、线下","1095110c0000000c",NULL,NULL,"0","999","test_user","2024-04-23 12:45:38","admin","2024-04-23 12:46:32","0","0",NULL
"1929","10a5110c00500002","result","交易结果","现金收入","1095110c0000000c",NULL,NULL,"0","999","admin","2024-04-23 12:46:12","test_user","2024-04-23 12:46:12","0","0",NULL
"1930","10a5110c00600005","cost","交易成本",,"1095110c0000000c",NULL,NULL,"0","999","admin","2024-04-23 12:48:10","test_user","2024-04-23 12:48:10","0","0",NULL
"1931","10a5110c00700008","state","当前状态","合同签订、权属登记、实物交割、合约到期","1095110c0000000c",NULL,NULL,"0","999","admin","2024-04-23 12:48:29","test_user","2024-04-23 12:48:29","0","0",NULL
"1932","10a5110c0080000b","evaluation","结果评估","合法, 违法","1095110c0000000c",NULL,NULL,"0","999","admin","2024-04-23 12:48:41","test_user","2024-04-23 12:48:41","0","0",NULL
"1933","10a5110c00900001","start_time","签订时间",,"1095110c0000000c",NULL,NULL,"0","999","test_user","2024-04-23 12:48:52","admin","2024-04-28 13:06:03","0","0",NULL
"1934","10a5110c00a00004","end_time","到期时间",,"1095110c0000000c",NULL,NULL,"0","999","test_user","2024-04-23 12:49:02","admin","2024-04-28 13:06:07","0","0",NULL
"1935","10a5110c00b00007","duration","合约期限",,"1095110c0000000c",NULL,NULL,"0","999","admin","2024-04-23 12:49:11","test_user","2024-04-23 12:49:11","0","0",NULL
"1936","10a5540800100006","organization_object_transfer_id","编号",,"1095540800000002",NULL,"1","1","999","admin","2024-04-23 12:51:15","admin","2025-02-13 13:38:44","0","0",NULL
"1937","10a5540800200009","type","出让类型","抵押, 出让, 捐赠","1095540800000002",NULL,NULL,"0","999","admin","2024-04-23 12:51:35","test_user","2024-04-23 12:51:35","0","0",NULL
"1938","10a554080030000c","motivation","出让原因","变现需求, 福利捐赠, 废弃处理","1095540800000002",NULL,NULL,"0","999","admin","2024-04-23 12:51:46","test_user","2024-04-23 12:51:46","0","0",NULL
"1939","10a5540800400002","mode","出让方式","拍卖, 招标, 挂牌","1095540800000002",NULL,NULL,"0","999","admin","2024-04-23 12:51:59","test_user","2024-04-23 12:51:59","0","0",NULL
"1940","10a5540800500005","result","出让结果","现金收入, 荣誉奖励","1095540800000002",NULL,NULL,"0","999","admin","2024-04-23 12:52:11","test_user","2024-04-23 12:52:11","0","0",NULL
"1941","10a5540800600008","cost","出让成本",,"1095540800000002",NULL,NULL,"0","999","admin","2024-04-23 12:52:20","test_user","2024-04-23 12:52:20","0","0",NULL
"1942","10a554080070000b","tpye_of_right","权利类型","所有权、使用权","1095540800000002",NULL,NULL,"0","999","admin","2024-04-23 12:52:32","test_user","2024-04-23 12:52:32","0","0",NULL
"1943","10a5540800800001","state","当前状态","合同签订、权属登记、实物交割、合约到期","1095540800000002",NULL,NULL,"0","999","admin","2024-04-23 12:52:43","test_user","2024-04-23 12:52:43","0","0",NULL
"1944","10a5540800900004","evaluation","结果评估","合法, 违法","1095540800000002",NULL,NULL,"0","999","admin","2024-04-23 12:52:55","test_user","2024-04-23 12:52:55","0","0",NULL
"1945","10a5540800a00007","start_time","签订时间",,"1095540800000002",NULL,NULL,"0","999","test_user","2024-04-23 12:53:07","admin","2024-04-28 13:07:24","0","0",NULL
"1946","10a5540800b0000a","end_time","到期时间",,"1095540800000002",NULL,NULL,"0","999","test_user","2024-04-23 12:53:23","admin","2024-04-28 13:07:29","0","0",NULL
"1947","10a5540800c00000","duration","合约期限",,"1095540800000002",NULL,NULL,"0","999","admin","2024-04-23 12:53:44","test_user","2024-04-23 12:53:44","0","0",NULL
"1948","10a5520700100001","organization_region_transfer_id","编号",,"109552070000000a",NULL,"1","1","999","admin","2024-04-23 12:55:27","admin","2025-02-13 13:38:44","0","0",NULL
"1949","10a5520700200004","type","出让类型","抵押, 出让, 捐赠","109552070000000a",NULL,NULL,"0","999","admin","2024-04-23 12:55:46","test_user","2024-04-23 12:55:46","0","0",NULL
"1950","10a5520700300007","motivation","出让原因","变现需求, 福利捐赠, 废弃处理","109552070000000a",NULL,NULL,"0","999","admin","2024-04-23 12:55:56","test_user","2024-04-23 12:55:56","0","0",NULL
"1951","10a552070040000a","mode","出让方式","拍卖, 招标, 挂牌","109552070000000a",NULL,NULL,"0","999","admin","2024-04-23 12:56:07","test_user","2024-04-23 12:56:07","0","0",NULL
"1952","10a5520700500000","result","出让结果","现金收入, 荣誉奖励","109552070000000a",NULL,NULL,"0","999","admin","2024-04-23 12:56:19","test_user","2024-04-23 12:56:19","0","0",NULL
"1953","10a5520700600003","cost","出让成本",,"109552070000000a",NULL,NULL,"0","999","admin","2024-04-23 12:56:28","test_user","2024-04-23 12:56:28","0","0",NULL
"1954","10a5520700700006","tpye_of_right","权利类型","所有权、使用权","109552070000000a",NULL,NULL,"0","999","admin","2024-04-23 12:56:40","test_user","2024-04-23 12:56:40","0","0",NULL
"1955","10a5520700800009","state","当前状态","合同签订、权属登记、实物交割、合约到期","109552070000000a",NULL,NULL,"0","999","admin","2024-04-23 12:56:54","test_user","2024-04-23 12:56:54","0","0",NULL
"1956","10a552070090000c","evaluation","结果评估","合法, 违法","109552070000000a",NULL,NULL,"0","999","admin","2024-04-23 12:57:06","test_user","2024-04-23 12:57:06","0","0",NULL
"1957","10a5520700a00002","start_time","签订时间",,"109552070000000a",NULL,NULL,"0","999","test_user","2024-04-23 12:57:15","admin","2024-04-28 13:06:45","0","0",NULL
"1958","10a5520700b00005","end_time","到期时间",,"109552070000000a",NULL,NULL,"0","999","test_user","2024-04-23 12:57:23","admin","2024-04-28 13:07:16","0","0",NULL
"1959","10a5520700c00008","duration","合约期限",,"109552070000000a",NULL,NULL,"0","999","admin","2024-04-23 12:57:30","test_user","2024-04-23 12:57:30","0","0",NULL
"1960","10a5550600100001","organization_organization_trade_id","编号",,"109555060000000a",NULL,"1","0","999","admin","2024-04-23 12:57:54","admin","2025-02-13 13:38:44","0","0",NULL
"1961","10a5550600200004","type","交易类型",,"109555060000000a",NULL,NULL,"0","999","admin","2024-04-23 12:58:09","test_user","2024-04-23 12:58:09","0","0",NULL
"1962","10a5550600300007","motivation","交易原因",,"109555060000000a",NULL,NULL,"0","999","admin","2024-04-23 12:58:17","test_user","2024-04-23 12:58:17","0","0",NULL
"1963","10a555060040000a","mode","交易方式","线上、线下","109555060000000a",NULL,NULL,"0","999","admin","2024-04-23 12:58:28","test_user","2024-04-23 12:58:28","0","0",NULL
"1964","10a5550600500000","result","交易结果","现金收入","109555060000000a",NULL,NULL,"0","999","admin","2024-04-23 12:58:40","test_user","2024-04-23 12:58:40","0","0",NULL
"1965","10a5550600600003","cost","交易成本",,"109555060000000a",NULL,NULL,"0","999","admin","2024-04-23 12:58:50","test_user","2024-04-23 12:58:50","0","0",NULL
"1966","10a5550600700006","state","当前状态","合同签订、权属登记、实物交割、合约到期","109555060000000a",NULL,NULL,"0","999","admin","2024-04-23 12:59:01","test_user","2024-04-23 12:59:01","0","0",NULL
"1967","10a5550600800009","evaluation","结果评估","合法, 违法","109555060000000a",NULL,NULL,"0","999","admin","2024-04-23 12:59:12","test_user","2024-04-23 12:59:12","0","0",NULL
"1968","10a555060090000c","start_time","签订时间",,"109555060000000a",NULL,NULL,"0","999","test_user","2024-04-23 12:59:21","admin","2024-04-28 13:05:32","0","0",NULL
"1969","10a5550600a00002","end_time","到期时间",,"109555060000000a",NULL,NULL,"0","999","test_user","2024-04-23 12:59:30","admin","2024-04-28 13:05:37","0","0",NULL
"1970","10a5550600b00005","duration","合约期限",,"109555060000000a",NULL,NULL,"0","999","admin","2024-04-23 12:59:38","test_user","2024-04-23 12:59:38","0","0",NULL
"1971","10a5150700100005","user_organization_trade_id","编号",,"1095150700000001",NULL,"1","1","999","admin","2024-04-23 13:00:34","admin","2025-02-13 13:38:44","0","0",NULL
"1972","10a5150700200008","type","交易类型",,"1095150700000001",NULL,NULL,"0","999","admin","2024-04-23 13:00:44","test_user","2024-04-23 13:00:44","0","0",NULL
"1973","10a515070030000b","motivation","交易原因",,"1095150700000001",NULL,NULL,"0","999","admin","2024-04-23 13:00:50","test_user","2024-04-23 13:00:50","0","0",NULL
"1974","10a5150700400001","mode","交易方式","线上、线下","1095150700000001",NULL,NULL,"0","999","admin","2024-04-23 13:01:01","test_user","2024-04-23 13:01:01","0","0",NULL
"1975","10a5150700500004","result","交易结果","现金收入","1095150700000001",NULL,NULL,"0","999","admin","2024-04-23 13:01:11","test_user","2024-04-23 13:01:11","0","0",NULL
"1976","10a5150700600007","cost","交易成本",,"1095150700000001",NULL,NULL,"0","999","admin","2024-04-23 13:01:18","test_user","2024-04-23 13:01:18","0","0",NULL
"1977","10a515070070000a","state","当前状态","合同签订、权属登记、实物交割、合约到期","1095150700000001",NULL,NULL,"0","999","admin","2024-04-23 13:01:31","test_user","2024-04-23 13:01:31","0","0",NULL
"1978","10a5150700800000","evaluation","结果评估","合法, 违法","1095150700000001",NULL,NULL,"0","999","admin","2024-04-23 13:01:42","test_user","2024-04-23 13:01:42","0","0",NULL
"1979","10a5150700900003","start_time","签订时间",,"1095150700000001",NULL,NULL,"0","999","test_user","2024-04-23 13:01:51","admin","2024-04-28 13:05:49","0","0",NULL
"1980","10a5150700a00006","end_time","到期时间",,"1095150700000001",NULL,NULL,"0","999","test_user","2024-04-23 13:01:59","admin","2024-04-28 13:05:52","0","0",NULL
"1981","10a5150700b00009","duration","合约期限",,"1095150700000001",NULL,NULL,"0","999","admin","2024-04-23 13:02:08","test_user","2024-04-23 13:02:08","0","0",NULL
"1982","1065030001700002","duration","持续时长",,"1051030000000000","0",NULL,"0","16","admin","2024-04-24 12:19:44","qidekang","2024-11-06 17:03:20","0","0",NULL
"1983","10a5110100f0000c","time","服务时间",,"1095110100000005",NULL,NULL,"0","999","admin","2024-04-24 13:43:46","test_user","2024-04-24 13:43:46","0","0",NULL
"1984","10a5110200a00000","time","冲突时间",,"1095110200000008",NULL,NULL,"0","999","admin","2024-04-24 13:44:27","test_user","2024-04-24 13:44:27","0","0",NULL
"1985","10a5110300b00006","time","发生时间",,"109511030000000b",NULL,NULL,"0","6","test_user","2024-04-24 13:45:46","admin","2024-04-24 13:46:18","0","0",NULL
"1986","10a5110400c0000c","time","合作时间",,"1095110400000001",NULL,NULL,"0","999","test_user","2024-04-25 06:17:10","admin","2024-04-25 07:23:22","0","0",NULL
"1987","10a5110500e00008","time","发生时间",,"1095110500000004",NULL,NULL,"0","999","admin","2024-04-25 06:17:51","test_user","2024-04-25 06:17:51","0","0",NULL
"1988","10a5110a00800005","time","发生时间",,"1095110a00000006",NULL,NULL,"0","999","admin","2024-04-25 06:18:14","test_user","2024-04-25 06:18:14","0","0",NULL
"1989","10a5110b00800008","time","发生时间",,"1095110b00000009",NULL,NULL,"0","999","admin","2024-04-25 06:18:36","test_user","2024-04-25 06:18:36","0","0",NULL
"1990","10a512030080000b","time","发生时间",,"109512030000000c",NULL,NULL,"0","999","admin","2024-04-25 06:22:06","test_user","2024-04-25 06:22:06","0","0",NULL
"1991","10a5120500c00003","start_time","发生时间",,"1095120500000005",NULL,NULL,"0","8","test_user","2024-04-25 06:26:20","guochengjie","2025-02-14 11:11:56","0","0",NULL
"1992","10a5120700f00005","time","发生时间",,"109512070000000b",NULL,NULL,"0","999","admin","2024-04-25 06:27:02","test_user","2024-04-25 06:27:02","0","0",NULL
"1993","10a5120800e00005","time","发生时间",,"1095120800000001",NULL,NULL,"0","999","admin","2024-04-25 06:27:50","test_user","2024-04-25 06:27:50","0","0",NULL
"1994","10a5130100f00001","time","发生时间",,"1095130100000007",NULL,NULL,"0","999","admin","2024-04-25 06:28:52","test_user","2024-04-25 06:28:52","0","0",NULL
"1995","10a5130200c00008","time","参与时间",,"109513020000000a",NULL,NULL,"0","999","admin","2024-04-25 06:29:33","test_user","2024-04-25 06:29:33","0","0",NULL
"1996","10a5130300d00001","time","处置时间",,"1095130300000000",NULL,NULL,"0","999","admin","2024-04-25 06:29:59","test_user","2024-04-25 06:29:59","0","0",NULL
"1997","10a5130400e00007","time","发生时间",,"1095130400000003",NULL,NULL,"0","999","admin","2024-04-25 06:30:35","test_user","2024-04-25 06:30:35","0","0",NULL
"1998","10a5130500900008","time","发生时间",,"1095130500000006",NULL,NULL,"0","999","admin","2024-04-25 06:30:58","test_user","2024-04-25 06:30:58","0","0",NULL
"1999","10a5140100d00009","time","设计时间",,"1095140100000008",NULL,NULL,"0","999","admin","2024-04-25 06:31:25","test_user","2024-04-25 06:31:25","0","0",NULL
"2000","10a5140200d0000c","time","制造时间",,"109514020000000b",NULL,NULL,"0","999","admin","2024-04-25 06:31:49","test_user","2024-04-25 06:31:49","0","0",NULL
"2001","10a5140300b00009","time","使用时间",,"1095140300000001",NULL,NULL,"0","999","admin","2024-04-25 06:32:16","test_user","2024-04-25 06:32:16","0","0",NULL
"2002","10a5140400b0000c","get_time","获得时间",,"1095140400000004",NULL,NULL,"0","7","test_user","2024-04-25 06:32:37","qidekang","2024-06-24 13:20:08","0","0",NULL
"2003","10a5140600f00004","time","发生时间",,"109514060000000a",NULL,NULL,"0","999","admin","2024-04-25 06:32:57","test_user","2024-04-25 06:32:57","0","0",NULL
"2004","10a5140700e00004","time","发生时间",,"1095140700000000",NULL,NULL,"0","999","admin","2024-04-25 06:33:19","test_user","2024-04-25 06:33:19","0","0",NULL
"2005","10a5140800a00008","time","发生时间",,"1095140800000003",NULL,NULL,"0","999","admin","2024-04-25 06:33:52","test_user","2024-04-25 06:33:52","0","0",NULL
"2006","10a5140a0090000b","time","发生时间",,"1095140a00000009",NULL,NULL,"0","999","admin","2024-04-25 06:34:24","test_user","2024-04-25 06:34:24","0","0",NULL
"2007","10a5150200c0000a","time","开始时间",,"109515020000000c",NULL,NULL,"0","7","test_user","2024-04-25 06:35:32","admin","2024-06-14 13:03:50","0","0",NULL
"2008","10a5150301200005","working_hours","工作时间",,"1095150300000002",NULL,NULL,"0","15","admin","2024-04-25 06:39:24","qidekang","2024-04-25 06:39:24","0","0",NULL
"2009","10a5150400c00003","time","授予时间",,"1095150400000005",NULL,NULL,"0","8","admin","2024-04-25 06:40:00","admin","2024-04-25 06:40:00","0","0",NULL
"2010","10a5150500d00009","working_hours","工作时间",,"1095150500000008",NULL,NULL,"0","999","admin","2024-04-25 06:41:01","test_user","2024-04-25 06:41:01","0","0",NULL
"2011","10a522010090000b","time","发生时间",,"1095220100000009",NULL,NULL,"0","999","admin","2024-04-25 06:43:09","test_user","2024-04-25 06:43:09","0","0",NULL
"2012","10a5220200b00007","time","发生时间",,"109522020000000c",NULL,NULL,"0","999","admin","2024-04-25 06:43:33","test_user","2024-04-25 06:43:33","0","0",NULL
"2013","10a5220300a00007","time","发生时间",,"1095220300000002",NULL,NULL,"0","999","admin","2024-04-25 06:44:05","test_user","2024-04-25 06:44:05","0","0",NULL
"2014","10a523010090000c","time","发生时间",,"109523010000000a",NULL,NULL,"0","3","admin","2024-04-25 06:53:42","admin","2024-04-25 06:53:42","0","0",NULL
"2015","10a5230300a00008","time","发生时间",,"1095230300000003",NULL,NULL,"0","999","admin","2024-04-25 06:55:28","test_user","2024-04-25 06:55:28","0","0",NULL
"2016","10a5230100a00002","duration","持续时长",,"109523010000000a",NULL,NULL,"0","4","admin","2024-04-25 06:56:16","admin","2024-04-25 06:56:16","0","0",NULL
"2017","10a5220400c00003","duration","持续时长",,"1095220400000005",NULL,NULL,"0","999","admin","2024-04-25 06:56:43","test_user","2024-04-25 06:56:43","0","0",NULL
"2018","10a5220100a00001","duration","持续时长",,"1095220100000009",NULL,NULL,"0","999","admin","2024-04-25 06:57:46","test_user","2024-04-25 06:57:46","0","0",NULL
"2019","10a5220200c0000a","duration","持续时长",,"109522020000000c",NULL,NULL,"0","999","admin","2024-04-25 06:57:58","test_user","2024-04-25 06:57:58","0","0",NULL
"2020","10a5220300b0000a","duration","持续时长",,"1095220300000002",NULL,NULL,"0","999","admin","2024-04-25 06:58:10","test_user","2024-04-25 06:58:10","0","0",NULL
"2021","10a5240100a00003","time","发生时间",,"109524010000000b",NULL,NULL,"0","999","admin","2024-04-25 06:59:32","test_user","2024-04-25 06:59:32","0","0",NULL
"2022","10a5240300800003","time","服务时间",,"1095240300000004",NULL,NULL,"0","999","test_user","2024-04-25 07:00:15","admin","2024-04-25 07:00:30","1","0",NULL
"2023","10a5330200800002","time","发生时间",,"1095330200000003",NULL,NULL,"0","999","admin","2024-04-25 07:01:23","test_user","2024-04-25 07:01:23","0","0",NULL
"2024","10a5330100a00005","time","发生时间",,"1095330100000000",NULL,NULL,"0","999","admin","2024-04-25 07:01:47","test_user","2024-04-25 07:01:47","0","0",NULL
"2025","10a5330300900008","time","发生时间",,"1095330300000006",NULL,NULL,"0","999","admin","2024-04-25 07:02:07","test_user","2024-04-25 07:02:07","0","0",NULL
"2026","10a5340100800000","time","发生时间",,"1095340100000001",NULL,NULL,"0","999","admin","2024-04-25 07:02:33","test_user","2024-04-25 07:02:33","0","0",NULL
"2027","10a5340200800003","time","发生时间",,"1095340200000004",NULL,NULL,"0","999","admin","2024-04-25 07:03:04","test_user","2024-04-25 07:03:04","0","0",NULL
"2028","10a5340300a0000c","time","发生时间",,"1095340300000007",NULL,NULL,"0","999","admin","2024-04-25 07:05:07","test_user","2024-04-25 07:05:07","0","0",NULL
"2029","10a5440100a00009","time","发生时间",,"1095440100000004",NULL,NULL,"0","999","admin","2024-04-25 07:05:36","test_user","2024-04-25 07:05:36","0","0",NULL
"2030","10a5440200d00008","time","连通时间",,"1095440200000007",NULL,NULL,"0","999","admin","2024-04-25 07:06:27","test_user","2024-04-25 07:06:27","0","0",NULL
"2031","10a5440300a00002","time","发生时间",,"109544030000000a",NULL,NULL,"0","999","admin","2024-04-25 07:06:49","test_user","2024-04-25 07:06:49","0","0",NULL
"2032","10a5440400c0000b","time","发生时间",,"1095440400000000",NULL,NULL,"0","999","admin","2024-04-25 07:07:13","test_user","2024-04-25 07:07:13","0","0",NULL
"2033","10a5440500b0000b","time","发生时间",,"1095440500000003",NULL,NULL,"0","999","admin","2024-04-25 07:07:42","test_user","2024-04-25 07:07:42","0","0",NULL
"2034","10a5520500c00002","time","发生时间",,"1095520500000004",NULL,NULL,"0","999","admin","2024-04-25 07:08:24","test_user","2024-04-25 07:08:24","0","0",NULL
"2035","10a5520600c00005","time","发生时间",,"1095520600000007",NULL,NULL,"0","999","admin","2024-04-25 07:16:44","test_user","2024-04-25 07:16:44","0","0",NULL
